os_name,os_codename,blocker_name,blocker_type,activity_level,number_of_clients,average_active_time_in_seconds,number_of_occurences
Win11,22H2,BUS da Tecnologia Intel® Smart Sound (\_SB.PC00.HDAS),Fx Device,moderate,7,364.8039711111112,45
Win10,21H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP01.PXSX),Fx Device,high,20,469.1222922794118,272
Win10,21H1,Host Activity Manager,Activator,low,6,76.70157777777779,9
Win11,22H2,Intel(R) Smart Sound Technology Ses Denetleyicisi (\_SB.PC00.HDAS),Fx Device,high,19,1169.4607093495936,246
Win10,RS5,High Definition Audio Controller (\_SB.PC00.HDAS),Fx Device,high,8,11646.607013064517,1240
Win10,RS5,Standard NVM Express Controller (\_SB.PC00.PEG0.PEGP),Fx Device,high,7,11316.11495514144,2227
Win11,21H2,Intel(R) Wireless-AC 9560 (\_SB.PC00.CNVW),Fx Device,moderate,15,715.7722825,40
Win11,21H2,Intel(R) UHD Graphics 615 (\_SB.PCI0.GFX0),Fx Device,high,3,922.8794199999999,5
Win10,22H2,Intel(R) PCI Express Root Port #9 - 06B0 (\_SB.PCI0.RP09),Fx Device,high,12,1747.5733491333124,3173
Win10,22H2,Intel(R) Serial IO I2C Host Controller - 34E9 (\_SB.PCI0.I2C1),Fx Device,high,10,850.188034832379,1223
Win10,19H2,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),Fx Device,high,11,7377.919653110048,209
Win11,21H2,Intel(R) Smart Sound Technology Ses Denetleyicisi (\_SB.PC00.HDAS),Fx Device,low,9,154.95854838709676,62
Win10,22H2,Intel(R) 智慧型音效技術音訊控制器 (\_SB.PCI0.HDAS),Fx Device,moderate,13,171.4158974900925,1514
Win11,21H2,Thunderbolt(TM) Controller - 9A1F (\_SB.PC00.TDM0),Fx Device,high,16,2278.1929160493823,243
Win10,21H2,Intel(R) 智慧型音效技術音訊控制器 (\_SB.PC00.HDAS),Fx Device,low,10,16.391509181141437,403
Win11,21H2,Intel(R) Serial IO UART Host Controller - 34A8 (\_SB.PCI0.UA00),Fx Device,high,32,575.2415722627736,137
Win10,22H2,Intel(R) UHD Graphics 620 (\_SB.ComputerNameMaskI0.GFX0),Fx Device,low,1,3.1806,1
Win10,22H2,Intel(R) Serial IO UART Host Controller - 9D27 (\_SB.ComputerMaskI0.UA00),Fx Device,low,1,5.771199999999999,1
Win10,22H2,Mobile Intel(R) Processor Family I/O ComputerMaskI Express Root Port #4 - 9D13 (\_SB.ComputerMaskI0.RP04),Fx Device,low,1,50.182199999999995,1
Win11,22H2,Intel(R) Smart Sound Technologie-audiocontroller (\_SB.PC00.HDAS),Fx Device,low,28,47.71953754646843,807
Win11,21H2,Standard NVM Express Controller (\_SB.PCI0.RP21.PXSX),Fx Device,high,1,2235.8971214285716,28
Win11,22H2,Intel(R) 智慧型音效技術音訊控制器 (\_SB.PC00.HDAS),Fx Device,high,18,6901.547901923076,260
Win11,22H2,Intel(R) ComputerNameMaskI Express Root Port #8 - A0BF (\_SB.ComputerNameMask00.RP08),Fx Device,moderate,1,583.1765199999999,20
Win10,21H2,Standard NVM Express Controller (\_SB.PCI0.RP09.PXSX),Fx UserIdMaskice,low,1,41.1400935483871,31
Win10,21H2,USB xHCI Compliant Host Controller (\_SB.PCI0.XHC),Fx UserIdMaskice,high,1,99.99165833333332,24
Win10,21H1,Intel(R) PCI Express Root Port #5 - 9DBC (\_SB.PCI0.RP05),Fx Device,low,16,52.17679599198398,499
Win10,21H1,Intel(R) Serial IO I2C Host Controller - 9DE8 (\_SB.PCI0.I2C0),Fx Device,low,3,64.496825,4
Win10,20H2,Cortana Voice Activation,Activator,low,23,53.492030769230766,26
Win10,22H2,Intel(R) Serial IO I2C Host Controller - 02E8 (\_SB.PCI0.I2C0),Fx Device,high,18,2794.489592400691,579
Win10,22H2,Intel(R) Ethernet Connection (17) I219-LM (\_SB.PC00.GLAN),Fx Device,high,3,450.2924466666666,15
Win10,22H2,Intel(R) Wi-Fi 6E AX211 160MHz (\_SB.PC00.CNVW),Fx Device,high,18,1391.3251359430603,281
Win10,22H2,Intel SD Host Controller (\_SB.PCI0.PSDC),Fx Device,low,1,119.3703,1
Win10,RS5,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PCI0.CNVW),Fx Device,high,8,6688.883343081763,318
Win10,RS5,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),Fx Device,low,22,311.63622608695647,989
Win10,21H2,Intel(R) TypeC PCIE - 9A2B (\_SB.PC00.TRP0),Fx Device,low,19,76.66871013215858,227
Win10,22H2,Marvell AVASTAR Wireless-AC Network Controller (\_SB.PCI0.RP04.PXSX),Fx Device,moderate,26,387.4715295566503,203
Win10,21H2,Intel(R) PCI Express Root Port #13 - 9DB4 (\_SB.PCI0.RP13),Fx Device,moderate,18,256.68359090909104,176
Win10,22H2,Intel(R) PCI Express Root Port #13 - 9DB4 (\_SB.PCI0.RP13),Fx Device,moderate,20,176.62521147540983,305
Win11,22H2,Intel(R) Imaging Signal Processor 2500 (\_SB.PCI0.ISP0),Fx Device,high,18,6186.606993129771,131
Win10,21H1,Unregistered Device \_SB.PCI0.GFX0,Fx Device,high,8,3247.273399269132,2326
Win10,21H2,Killer(R) Wi-Fi 6 AX1650i 160MHz Wireless Network Adapter (201NGW) (\_SB.PC00.CNVW),Fx Device,low,11,21.097805063291144,237
Win11,21H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP04.PXSX),Fx Device,low,8,28.590809999999998,70
Win11,22H2,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PC00.RP06.PXSX),Fx Device,low,2,108.7988196988708,797
Win11,22H2,Intel(R) PCI Express Root Port #11 - A0B2 (\_SB.PC00.RP11),Fx Device,high,7,3227.9461893014177,2047
Win11,22H2,Standard SATA AHCI Controller (\_SB.PCI0.SAT0),Fx Device,moderate,4,159.0958,10
Win10,22H2,Killer Wireless-n/a/ac 1435 Wireless Network Adapter (\_SB.PCI0.RP07.PXSX),Fx Device,moderate,17,248.70853281250004,192
Win11,21H2,Intel(R) PCI Express Root Port #7 - 06BE (\_SB.PCI0.RP07),Fx Device,low,3,157.36929411764706,17
Win10,20H2,Unregistered Device \_SB.PCI0.CNVW,Fx Device,high,26,3098.469656610169,2950
Win10,20H2,Device not registered,PEP Pre-Veto,moderate,4,184.34169000000003,20
Win10,19H1,BI,Activator,moderate,22,434.4140313333332,300
Win10,20H1,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Fx Device,low,4,73.92539098786828,577
Win10,20H2,Intel(R) Ethernet Connection (6) I219-V (\_SB.PCI0.GLAN),Fx Device,low,18,18.531037326677755,1803
Win11,21H2,Unregistered Device \_SB.PCI0.TRP0,Fx Device,high,2,5577.889672727272,33
Win10,21H2,Intel(R) PCIe Controller (x8) - 1905 (\_SB.PCI0.PEG1),Fx Device,low,5,74.16699929278641,707
Win10,21H1,Universal Telemetry Client,Activator,high,20,353.1320948275862,58
Win10,19H2,Intel(R) Wireless-AC 9560 (\_SB.PCI0.CNVW),Fx Device,moderate,4,149.27417,20
Win10,20H1,Universal Telemetry Client,Activator,high,6,237.0610444444445,9
Win10,20H1,DHCP,Activator,high,26,288.3787145985402,274
Win11,21H2,Controller audio della tecnologia Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,high,12,5113.69566407767,103
Win10,21H2,Intel(R) Ethernet Connection (14) I219-V (\_SB.PC00.GLAN),Fx Device,high,2,2617.0094999999997,4
Win10,22H2,Intel(R) TypeC PCIE - 9A2B (\_SB.PC00.TRP0),Fx Device,high,7,2677.6127386316507,1447
Win10,21H2,Intel(R) UHD Graphics P630 (\_SB.PCI0.GFX0),Fx Device,low,3,76.53332950819674,61
Win10,20H1,Intel(R) Wireless-AC 9462 (\_SB.PC00.CNVW),Fx Device,high,1,128.558,1
Win10,20H1,Standard NVM Express Controller (\_SB.PCI0.RP13.PXSX),Fx Device,low,8,25.676129263157897,475
Win10,20H2,Intel(R) PEG60 - 9A09 (PCI\VEN_8086&DEV_9A09&SUBSYS_00000000&REV_01\3&11583659&0&30),Fx Device,high,2,282.286,2
Win10,RS5,Standard SATA AHCI Controller (\_SB.PC00.SAT0),Fx Device,low,3,14.972253191489365,47
Win11,22H2,Intel(R) TypeC PCIE - 9A23 (\_SB.PC00.TRP0),Fx Device,high,43,2511.2954033792244,799
Win10,22H2,PCI Express Root Port (\_SB.PC00.TRP3),Fx Device,high,9,1847.6441991077556,1457
Win10,21H2,Intel(R) Ethernet Connection (17) I219-LM (\_SB.PC00.GLAN),Fx Device,low,2,116.44730732558139,860
Win10,RS5,Технология Intel(R) Smart Sound - аудиоконтроллер (\_SB.PC00.HDAS),Fx Device,high,4,2714.3442454545448,110
Win10,22H2,Realtek High Definition Audio(SST) (INTELAUDIO\FUNC_01&VEN_10EC&DEV_0298&SUBSYS_17AA3808&REV_1001\4&1696a9e9&1&0001),Fx Device,high,1,197.539175,4
Win10,RS4,Intel(R) PCI Express Root Port #9 - 9DB0 (\_SB.PCI0.RP09),Fx Device,high,1,2729.087587096773,31
Win10,RS4,Intel(R) Wireless-AC 9560 160MHz (\_SB.PCI0.CNVW),Fx Device,moderate,2,1212.794575,4
Win11,21H2,Intel(R) UserIdMaskI Express Root Port #1 - A338 (\_SB.UserIdMaskI0.RP01),Fx Device,low,1,118.26501445783134,83
Win11,21H2,USB xHCI Compliant Host Controller (\_SB.UserIdMaskI0.XHC),Fx Device,high,2,2030.4073426666669,150
Win11,22H2,USB xHCI Compliant Host Controller (\_SB.UserIdMask00.XHCI),Fx Device,high,13,3473.9720170454543,176
Win11,22H2,Thunderbolt(TM) Controller - 9A1B (\_SB.UserIdMask00.TDM0),Fx Device,moderate,2,193.4341238095238,21
Win10,22H2,Intel(R) Smart Sound Technologie-Audiocontroller (\_SB.UserIdMaskI0.HDAS),Fx Device,high,1,89.6745,1
Win11,21H2,Mobile 6th/7th Generation Intel(R) Processor Family I/O PCI Express Root Port #1 - 9D10 (\_SB.PCI0.RP01),Fx Device,high,7,7970.834421276598,94
Win11,21H2,Mobile 6th/7th Generation Intel(R) Processor Family I/O PCI Express Root Port #6 - 9D15 (\_SB.PCI0.RP06),Fx Device,low,2,210.49874999999997,6
Win11,21H2,Intel(R) PCI Express Root Port #5 - 34BC (\_SB.PCI0.RP05),Fx Device,low,10,66.90201085271316,258
Win10,21H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP05.PXSX),Fx Device,moderate,6,122.03416666666668,51
Win10,21H2,Mobile Intel(R) Processor Family I/O PCI Express Root Port #1 - 9D10 (\_SB.PCI0.RP01),Fx Device,moderate,10,131.0886061728395,81
Win10,RS5,Intel(R) Serial IO SPI Host Controller - 9DAA (\_SB.PCI0.SPI0),Fx Device,low,1,44.717045945945955,296
Win10,21H2,Intel(R) Ethernet Connection (4) I219-V (\_SB.PCI0.GLAN),Fx Device,high,4,836.0026285714287,7
Win10,22H2,Intel(R) Serial IO I2C Host Controller - 9D60 (\_SB.PCI0.I2C0),Fx Device,high,13,2049.0474177777774,630
Win11,22H2,Intel(R) PCI Express Root Port #13 - 06B4 (\_SB.PCI0.RP13),Fx Device,low,9,122.0346912195122,1640
Win10,19H1,Технология Intel(R) Smart Sound - аудиоконтроллер (\_SB.PC00.HDAS),Fx Device,moderate,3,382.4671323056301,746
Win10,21H1,Intel(R) Wireless-AC 9560 (\_SB.PC00.CNVW),Fx Device,low,8,31.227157262569833,358
Win11,22H2,Intel(R) GNA Scoring Accelerator module (\_SB.PC00.GNA0),Fx Device,moderate,5,265.01036666666664,6
Win10,20H2,Intel(R) PCI Express Root Port #3 - A0BA (\_SB.PC00.RP03),Fx Device,high,2,304.09280806451613,186
Win10,21H2,NVIDIA GeForce MX250 (\_SB.PCI0.RP13.PXSX),Fx Device,moderate,1,62.351200000000006,2
Win10,21H2,Killer(R) Wi-Fi 6E AX1675x 160MHz Wireless Network Adapter (210NGW) (\_SB.PC00.RP03.PXSX),Fx Device,high,1,26.3179,1
Win11,21H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP06.PXSX),Fx Device,high,4,9148.874518279568,93
Win11,21H2,Intel(R) Ethernet Connection (14) I219-V (\_SB.PC00.GLAN),Fx Device,low,3,36.87725078125,128
Win11,21H2,PCI Express Root Port (\_SB.PCI0.TRP0),Fx Device,high,2,13957.235066666668,3
Win10,RS5,Standard NVM Express Controller (\_SB.PC00.RP09.PXSX),Fx Device,low,14,70.63092388059701,536
Win11,22H2,Contrôleur audio de la technologie Intel(R) Smart Sound (\_SB.UserIdMask00.HDAS),Fx Device,high,1,247.59357,10
Win10,21H2,Intel(R) Wireless-AC 9461 (\_SB.PC00.CNVW),Fx Device,moderate,12,136.2806275,40
Win10,19H1,Standard NVM Express Controller (\_SB.PC00.PEG0.PEGP),Fx Device,high,1,164.92456746031732,126
Win10,19H1,Intel(R) Ethernet Connection (13) I219-V (\_SB.PC00.GLAN),Fx Device,low,2,39.77819428571429,140
Win10,22H2,Mobile Intel(R) Processor Family I/O PCI Express Root Port #6 - 9D15 (\_SB.PCI0.RP06),Fx Device,low,10,73.85261550480769,832
Win10,21H2,Standard NVM Express Controller (\_SB.PCI0.RP17.PXSX),Fx Device,low,6,130.6831829268293,82
Win11,22H2,USB xHCI ComplUserIdMaskt Host Controller (\_SB.PC00.XHCI),Fx Device,moderate,1,134.23422,15
Win10,22H2,USB xHCI Compliant Host Controller (\_SB.UserIdMask00.TXHC),Fx Device,low,2,20.595200000000002,5
Win10,21H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP07.PXSX),Fx Device,moderate,3,120.70159347826089,92
Win10,21H2,Intel(R) PCI Express Root Port #10 - 02B1 (\_SB.PCI0.RP10),Fx Device,low,8,80.77671048798248,1373
Win11,21H2,Standard NVM Express Controller (PCI\VEN_1E0F&DEV_000C&SUBSYS_00011E0F&REV_00\4&34879d8&0&0032),Fx Device,low,1,115.94426923076925,13
Win11,22H2,Intel(R) PEG60 - 9A09 (\_SB.UserIdMask00.PEG0),Fx Device,moderate,1,128.94267377049178,61
Win10,22H2,Realtek PCIE CardReader (\_SB.PCI0.RP07.PXSX),Fx Device,low,5,54.77328235294118,17
Win10,22H2,Intel(R) Ethernet Connection (7) I219-V (\_SB.PCI0.GLAN),Fx Device,moderate,3,236.68934,5
Win10,22H2,Intel(R) Imaging Signal Processor (\_SB.PC00.IPU0),Fx Device,high,17,2291.1576597922844,674
Win10,22H2,Unregistered Device \_SB.PC00.I2C1,Fx Device,high,10,4177.8931,34
Win11,22H2,Intel(R) UserIdMaskI Express Root Port #10 - A0B1 (\_SB.UserIdMask00.RP10),Fx Device,low,4,41.67264696969694,132
Win11,21H2,Intel(R) PCI Express Root Port #5 - 06BC (\_SB.PCI0.RP05),Fx Device,high,6,1747.8763745762708,59
Win10,21H2,Intel(R) Serial IO I2C Host Controller - 02E8 (\_SB.PCI0.I2C0),Fx Device,high,25,2901.6244561111102,720
Win10,21H1,Generic Mobile Broadband Adapter (USB\VID_8087&PID_0AC9&MI_00\7&4fa6012&0&0000),Fx Device,low,6,20.499830727272723,550
Win11,22H2,CPU C0 Time.Non-attributed Time,ProceComputerNameMaskor,high,1,6561.702093749999,16
Win10,19H1,Thunderbolt(TM) Controller - 9A1B (\_SB.PC00.TDM0),Fx Device,high,4,800.2254277777778,36
Win10,19H1,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Fx Device,high,5,404.0646661538462,65
Win10,22H2,Qualcomm Atheros QCA61x4A Wireless Network Adapter (\_SB.PCI0.RP05.PXSX),Fx Device,moderate,8,344.5650608695652,23
Win10,22H2,Realtek High Definition Audio(SST) (INTELAUDIO\FUNC_01&VEN_10EC&DEV_0298&SUBSYS_17AA380A&REV_1001\4&2630e0a4&0&0001),Fx Device,high,3,1635.6798454545458,55
Win10,21H2,Technologie Intel® Smart Sound pour BUS (\_SB.UserIdMask00.HDAS),Fx Device,moderate,1,201.591125,4
Win10,RS5,Device not registered,PEP Pre-Veto,high,18,6753.948973709148,2111
Win10,20H1,Unregistered Device \_SB.PCI0.HDAS,Fx Device,high,2,3199.822644705882,85
Win10,20H1,Intel(R) PCI Express Root Port #9 - 02B0 (\_SB.PCI0.RP09),Fx Device,moderate,1,100.8309,2
Win11,22H2,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PC00.RP11.PXSX),Fx Device,low,1,5.47575,2
Win11,21H2,Intel(R) Serial IO I2C Host Controller - 51E9 (\_SB.PC00.I2C1),Fx Device,low,3,53.27296500000001,20
Win11,21H2,Intel(R) PCI Express Root Port #17 - 06C0 (\_SB.PCI0.RP17),Fx Device,high,17,5602.734066804979,241
Win11,21H2,Killer(R) Wi-Fi 6E AX1675s 160MHz Wireless Network Adapter (211NGW) (\_SB.PC00.CNVW),Fx Device,moderate,1,31.98825,2
Win10,21H2,Intel(R) PCI Express Root Port #9 - 43B0 (\_SB.PC00.RP09),Fx Device,high,5,578.8221276353278,351
Win10,20H2,Intel(R) Serial IO I2C Host Controller - A0EB (\_SB.PC00.I2C3),Fx Device,low,2,7.789366666666667,3
Win10,22H2,Realtek PCIE CardReader (\_SB.PC00.RP01.PXSX),Fx Device,low,1,77.78671739130435,23
Win10,22H2,Unregistered Device \_SB.PCI0.TDM1,Fx Device,high,1,2538.0400559352524,556
Win11,22H2,BUS จากเทคโนโลยี Intel® Smart Sound (\_SB.PC00.HDAS),Fx Device,moderate,3,239.36944545454543,11
Win11,22H2,Intel(R) Smart Sound -tekniikan audio-ohjain (\_SB.PCI0.HDAS),Fx Device,moderate,5,241.5831457627119,59
Win10,19H2,Intel(R) PCI Express Root Port #13 - 9DB4 (\_SB.PCI0.RP13),Fx Device,low,1,22.775881818181816,11
Win10,22H2,"Intel® Smart Sound Technology, vodilo (\_SB.PC00.HDAS)",Fx Device,moderate,2,115.55538437499999,32
Win10,22H2,Intel(R) UHD Graphics 630 (\_SB.PC00.GFX0),Fx Device,high,3,2065.424893220339,59
Win10,19H1,Standard NVM Express Controller (\_SB.PC00.RP05.PXSX),Fx Device,low,3,87.82457265500788,1258
Win10,22H2,Intel® Smart Sound technológia BUSZ (\_SB.PC00.HDAS),Fx Device,high,7,3038.1997415384612,65
Win11,22H2,Intel(R) PCI Express Root Port #10 - 9DB1 (\_SB.PCI0.RP10),Fx Device,low,14,81.07434559777572,1079
Win11,21H2,Intel(R) PCI Express Root Port #14 - 06B5 (\_SB.PCI0.RP14),Fx Device,moderate,15,395.7246052980132,151
Win10,20H2,英特尔(R)智音技术音频控制器 (\_SB.PC00.HDAS),Fx Device,low,14,39.65557114285714,350
Win10,19H2,Standard NVM Express Controller (\_SB.PC00.RP09.PXSX),Fx Device,moderate,5,1031.530531304348,115
Win10,21H2,Intel(R) PCI Express Root Port #13 - 34B4 (\_SB.PCI0.RP13),Fx Device,moderate,17,210.04905773584906,265
Win11,21H2,Unregistered Device \_SB.PR15,Fx Device,high,1,10505.682491666666,12
Win10,21H2,Intel(R) Wireless-AC 9260 160MHz (\_SB.PCI0.RP05.PXSX),Fx Device,low,12,47.256574525474534,1001
Win10,21H1,Intel(R) Smart Sound-teknologi lydkontroller (\_SB.PCI0.HDAS),Fx Device,high,1,275.4148,1
Win10,22H2,Unregistered Device \_SB.PR05,Fx Device,high,10,4909.786748,125
Win10,20H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP08.PXSX),Fx Device,low,3,20.244890943396232,265
Win11,22H2,Intel(R) TypeC PCIe - 466E (\_SB.PC00.TRP0),Fx Device,moderate,2,862.8764999999999,6
Win10,RS4,CPU C0 Time.Non-attributed Time,Processor,low,4,40.245083783783784,37
Win10,20H2,인텔(R) 스마트 사운드 기술 오디오 컨트롤러 (\_SB.PCI0.HDAS),Fx Device,high,1,675.2297,1
Win10,20H1,Unregistered Device \_PR.PR03,Fx Device,high,1,44901.77153333334,6
Win10,19H1,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PC00.HDAS),Fx Device,low,2,26.00605,2
Win10,19H1,Standard NVM Express Controller (\_SB.PCI0.RP09.PXSX),Fx Device,low,7,258.03089836309545,672
Win10,19H1,Thunderbolt(TM) Controller - 8A17 (\_SB.PCI0.TDM0),Fx Device,low,3,53.05150406249999,640
Win10,19H1,Audio Service,Activator,low,1,46.274800000000006,1
Win10,RS4,No CS Phase,PDC Phase,moderate,2,1720.4275555555553,9
Win10,RS5,Intel(R) Serial IO I2C Host Controller - A369 (\_SB.PCI0.I2C1),Fx Device,low,1,43.11053846153846,13
Win10,21H2,CPU C0 Time.Non-attributed Time,UserIdMaskcessor,low,1,1.2931857142857144,7
Win11,21H2,Intel(R) Management Engine Interface #1 (\_SB.PCI0.HECI),Fx Device,low,8,193.7614692307692,13
Win11,22H2,Intel(R) PCI Express Root Port #15 - A336 (\_SB.PCI0.RP15),Fx Device,high,3,7996.14645,10
Win10,22H2,Intel(R) Smart Sound Technology Ses Denetleyicisi (\_SB.PC00.HDAS),Fx Device,moderate,6,201.54826875,16
Win11,22H2,Standard NVM Express Controller (\_SB.ComputerMaskI0.RP09.PXSX),Fx Device,low,1,2.5538800000000004,5
Win10,RS5,PLM Phase,PDC Phase,moderate,4,599.9927142857142,7
Win11,21H2,High Definition Audio Controller (\_SB.PC00.HDAS),Fx Device,moderate,15,246.19781238095237,105
Win11,21H2,Thunderbolt(TM) Controller - 8A0D (\_SB.PCI0.TDM1),Fx Device,moderate,7,543.6086098484848,132
Win10,22H2,Zvukový radič Intel(R) Smart Sound Technology (\_SB.PCI0.HDAS),Fx Device,low,3,14.807626229508198,61
Win11,22H2,Kontroler audio technologii Intel(R) Smart Sound (\_SB.PC00.HDAS),Fx Device,moderate,5,360.1187666666667,12
Win10,21H2,Ελεγκτής ήχου Τεχνολογία Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,low,2,4.595325000000001,20
Win11,22H2,PCI Express Root Port (\_SB.PCI0.RP03),Fx Device,high,2,2217.9149326086954,184
Win10,22H2,Intel(R) PCI Express Root Port #12 - 02B3 (\_SB.PCI0.RP12),Fx Device,low,2,107.4706,2
Win11,21H2,Intel(R) PCI Express Root Port #6 - 34BD (\_SB.PCI0.RP06),Fx Device,high,2,506.65693333333337,3
Win11,22H2,Intel(R) Serial IO I2C Host Controller - A369 (\_SB.PCI0.I2C1),Fx Device,high,7,1048.8241137931034,145
Win10,22H2,Intel(R) PCI Express Root Port #2 - A0B9 (\_SB.PC00.RP02),Fx Device,moderate,2,266.111625,12
Win10,22H2,Realtek PCIE CardReader (\_SB.PC00.RP07.PXSX),Fx Device,high,4,361.8428930232558,43
Win10,22H2,Intel(R) Wi-Fi 6E AX210 160MHz (\_SB.PC00.RP06.PXSX),Fx Device,high,1,1488.1964648648648,74
Win10,RS4,Intel(R) Wireless-AC 9560 (\_SB.PCI0.CNVW),Fx Device,low,1,89.31948333333338,66
Win10,RS4,Universal Telemetry Client,Activator,low,1,462.75339999999994,5
Win10,21H1,Intel(R) Wireless-AC 9461 (\_SB.PCI0.CNVW),Fx Device,low,3,8.808036170212764,47
Win10,22H2,Intel(R) PCI Express Root Port #10 - 02B1 (\_SB.PCI0.RP10),Fx Device,low,2,115.14288787878787,66
Win10,21H2,Intel(R) PCI Express Root Port #2 - 43B9 (\_SB.PC00.RP02),Fx Device,high,3,1165.7124,11
Win10,22H2,USB xHCI Compliant Host Controller (\_SB.UserIdMask00.XHCI),Fx Device,high,4,3717.4098176470593,17
Win11,22H2,Mobile 6th/7th Generation Intel(R) Processor Family I/O PCI Express Root Port #10 - 9D19 (\_SB.PCI0.RP10),Fx Device,low,2,81.80176816143498,223
Win10,22H2,Realtek 8822CE Wireless LAN 802.11ac PCI-E NIC (\_SB.PC00.RP12.PXSX),Fx Device,low,2,41.88567105263158,114
Win10,21H2,Realtek 8822CE Wireless LAN 802.11ac PCI-E NIC (\_SB.PC00.RP12.PXSX),Fx Device,high,1,2366.4335058823526,17
Win11,22H2,Intel®‎ Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,moderate,3,82.82420204081633,49
Win10,20H1,controlador de áudio da tecnologia Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,low,1,12.762400000000001,5
Win10,20H2,Low Power Phase,PDC Phase,high,1,35.233,1
Win10,20H2,Standard NVM Express Controller (\_SB.PCI0.RP21.PXSX),Fx Device,moderate,1,16.1942,3
Win10,20H2,Intel(R) Serial IO I2C Host Controller - 06E9 (\_SB.PCI0.I2C1),Fx Device,low,1,3.3473,1
Win10,19H1,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Fx Device,low,2,21.474356521739136,92
Win11,22H2,PDC Suspend/Resume and Network-Refresh ActiUserIdMasktor,ActiUserIdMasktor,low,1,1.9733420000000004,50
Win11,22H2,Marvell AUserIdMaskSTAR Wireless-AC Network Controller (\_SB.PCI0.RP09.PXSX),Fx Device,low,1,30.935589542483665,153
Win11,22H2,Update Orchestrator Client,ActiUserIdMasktor,high,1,1090.130282352941,17
Win10,22H2,Thunderbolt(TM) Controller - 466D (\_SB.PC00.TDM1),Fx Device,moderate,4,133.73649374999997,112
Win10,22H2,Mobile Intel(R) Processor Family I/O PCI Express Root Port #5 - 9D14 (\_SB.PCI0.RP05),Fx Device,moderate,5,146.8895495400788,761
Win11,22H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_ComputerNameMask.PC00.CNVW),Fx Device,low,1,20.408735779816514,109
Win11,22H2,Intel(R) PEG60 - 9A09 (\_ComputerNameMask.PC00.PEG0),Fx Device,moderate,1,172.3468040816327,98
Win11,22H2,UComputerNameMask xHCI Compliant Host Controller (\_ComputerNameMask.PC00.TXHC),Fx Device,low,1,25.5677,4
Win11,22H2,Intel(R) PEG60 - 9A09 (\_ComputerMask.PC00.PEG0),Fx Device,moderate,1,169.48921785714285,28
Win10,19H2,WP Location Client,Activator,moderate,3,235.97648333333333,12
Win10,21H2,Terminal Server Remote Connection,Activator,high,14,1837.3262959134618,416
Win10,21H2,Intel(R) PCI Express Root Port #10 - 51B1 (\_SB.PC00.RP10),Fx Device,low,3,47.580595148669794,639
Win11,21H2,Intel(R) Iris(R) Xe Graphics (\_SB.UserIdMask00.GFX0),Fx Device,low,7,69.82934664429528,298
Win11,21H2,Intel(R) Iris(R) Plus Graphics (\_SB.ComputerNameMaskI0.GFX0),Fx Device,low,1,28.672055000000007,20
Win11,21H2,Standard NVM Express Controller (\_SB.ComputerNameMaskI0.RP09.PXSX),Fx Device,moderate,1,131.2646,1
Win11,22H2,PCI Express Root Port (\_SB.PCI0.GPP6),Fx Device,moderate,1,205.86881764705882,17
Win10,21H1,Thunderbolt(TM) Controller - 9A1D (\_SB.PC00.TDM1),Fx Device,high,6,1300.2071328767124,73
Win11,22H2,USB xHCI ComputerMaskliant Host Controller (\_SB.PC00.TXHC),Fx Device,high,1,234.4298,1
Win10,RS5,Intel(R) Ethernet Connection (13) I219-V (\_SB.PC00.GLAN),Fx Device,high,2,4509.035304545455,66
Win10,22H2,Intel(R) Serial IO SPI Host Controller - 34AB (\_SB.PCI0.SPI1),Fx Device,low,3,2.7337416666666665,12
Win10,20H2,Unknown Client,Activator,low,2,423.84614999999997,2
Win11,22H2,USB xHCI ComplUserIdMaskt Host Controller (\_SB.PCI0.XHC),Fx Device,high,1,9421.078495454547,22
Win10,21H2,"Intel® Smart Sound Technology, vodilo (\_SB.PC00.HDAS)",Fx Device,high,1,4510.049565217391,23
Win11,21H2,Intel(R) PCI Express Root Port #15 - 43B6 (\_SB.PC00.RP15),Fx Device,moderate,9,309.1579419354839,93
