query,query_type,column,metric_type,value,passed,detail
persona_web_cat_usage_analysis,aggregate,social_communication,median_relative_error,0.3592039800995027,False,"median RE=0.3592, mean RE=0.4494, n_groups=7"
persona_web_cat_usage_analysis,aggregate,social_communication_live,median_relative_error,0.16378433367243136,True,"median RE=0.1638, mean RE=0.2625, n_groups=7"
pkg_power_by_country,aggregate,group_coverage,jaccard,0.9230769230769231,True,"48/49 real groups matched, 51 synth groups total"
pkg_power_by_country,aggregate,number_of_systems,median_relative_error,0.5136264534883721,False,"median RE=0.5136, mean RE=0.9369, n_groups=48"
pkg_power_by_country,aggregate,avg_pkg_power_consumed,median_relative_error,5.368921846067861,False,"median RE=5.3689, mean RE=15.8845, n_groups=48"
popular_browsers_by_count_usage_percentage,distribution,percent_systems,total_variation,0.09625240898462187,True,"TV=0.0963, 3 categories"
popular_browsers_by_count_usage_percentage,distribution,percent_instances,total_variation,0.37189999999999995,False,"TV=0.3719, 3 categories"
popular_browsers_by_count_usage_percentage,distribution,percent_duration,total_variation,0.3613,False,"TV=0.3613, 3 categories"
ram_utilization_histogram,histogram,count(DISTINCT guid)_distribution,total_variation,0.6803571704400805,False,"TV=0.6804, 70 bins"
ram_utilization_histogram,histogram,avg_percentage_used,median_relative_error,0.20833333333333334,True,"median RE=0.2083, n_bins=26"
server_exploration_1,row_level,row_count,relative_error,5.179024716098865,False,"real=1497, synth=9250"
server_exploration_1,row_level,chassistype_distribution,total_variation,0.2686230117893445,False,TV=0.2686
server_exploration_1,row_level,vendor_distribution,total_variation,0.21324486811460758,False,TV=0.2132
server_exploration_1,row_level,os_distribution,total_variation,0.3478908568294388,False,TV=0.3479
server_exploration_1,row_level,nrs_mean,relative_error,0.334615548625077,True,"real_mean=2932668.62, synth_mean=1951352.10"
server_exploration_1,row_level,received_bytes_mean,relative_error,0.9999991461411204,False,"real_mean=86411085652480592.00, synth_mean=73782872787.42"
server_exploration_1,row_level,sent_bytes_mean,relative_error,0.999996412580535,False,"real_mean=86412557005220912.00, synth_mean=309998089024.95"
top_10_applications_by_app_type_ranked_by_focal_time,ranking_numeric,item_overlap,mean_jaccard,0.05146198830409356,False,avg Jaccard=0.0515 across 15 groups
top_10_applications_by_app_type_ranked_by_focal_time,ranking_numeric,average_focal_sec_per_day_rank_corr,mean_spearman_rho,0.4285714285714286,False,avg rho=0.4286 across 1 groups
top_10_applications_by_app_type_ranked_by_system_count,ranking_numeric,item_overlap,mean_jaccard,0.12743378052975576,False,avg Jaccard=0.1274 across 15 groups
top_10_applications_by_app_type_ranked_by_system_count,ranking_numeric,number_of_systems_rank_corr,mean_spearman_rho,-0.04999999999999999,False,avg rho=-0.0500 across 10 groups
top_10_applications_by_app_type_ranked_by_total_detections,ranking_numeric,item_overlap,mean_jaccard,0.39485383897148607,True,avg Jaccard=0.3949 across 15 groups
top_10_applications_by_app_type_ranked_by_total_detections,ranking_numeric,total_number_of_detections_rank_corr,mean_spearman_rho,0.10841269841269842,False,avg rho=0.1084 across 15 groups
top_mods_blocker_types_durations_by_osname_and_codename,aggregate,group_coverage,jaccard,0.10730208198069514,False,"2479/10568 real groups matched, 15014 synth groups total"
top_mods_blocker_types_durations_by_osname_and_codename,aggregate,number_of_clients,median_relative_error,0.9554140127388535,False,"median RE=0.9554, mean RE=8.1239, n_groups=2479"
top_mods_blocker_types_durations_by_osname_and_codename,aggregate,average_active_time_in_seconds,median_relative_error,0.9301915788693607,False,"median RE=0.9302, mean RE=16.3142, n_groups=2479"
top_mods_blocker_types_durations_by_osname_and_codename,aggregate,number_of_occurences,median_relative_error,0.9855475264035576,False,"median RE=0.9855, mean RE=11.1467, n_groups=2479"
userwait_top_10_wait_processes,ranking_numeric,item_overlap,jaccard,0.0,False,0/10 items matched
userwait_top_10_wait_processes_wait_type_ac_dc,ranking_numeric,item_overlap,mean_jaccard,0.14285714285714285,False,avg Jaccard=0.1429 across 7 groups
userwait_top_20_wait_processes_compare_ac_dc_unknown_durations,ranking_numeric,item_overlap,jaccard,0.02564102564102564,False,1/20 items matched
