os_name,os_codename,blocker_name,blocker_type,activity_level,number_of_clients,average_active_time_in_seconds,number_of_occurences
Win11,22H2,Lock Screen,Activator,high,2,164.65220000000002,2
Win10,22H2,Lock Screen,Activator,high,1,295.293,1
Win10,21H1,PCI Express Root Port (\_SB.PC00.PEG0),Fx Device,high,7,1360.3562903682714,353
Win10,21H1,Standard SATA AHCI Controller (\_SB.PC00.SAT0),Fx Device,high,3,293.7604930232558,43
Win10,21H1,PCI Express Root Port (\_SB.PC00.RP07),Fx Device,moderate,1,32.644,6
Win11,21H2,Intel(R) Serial IO UART Host Controller - A0A8 (\_SB.PC00.UA00),Fx Device,moderate,10,191.74781142857145,35
Win10,RS5,Intel(R) Ethernet Connection (6) I219-LM (\_SB.PCI0.GLAN),Fx Device,moderate,1,4229.6759833333335,6
Win10,RS5,WP OmaDmClient Client,Activator,moderate,3,1719.4604,10
Win10,22H2,Killer(R) Wireless-AC 1550 Wireless Network Adapter (9260NGW) 160MHz (\_SB.PCI0.RP15.PXSX),Fx Device,moderate,2,110.19045000000001,44
Win11,22H2,Intel(R) PCI Express Root Port #21 - 06AC (\_SB.PCI0.RP21),Fx Device,high,19,8201.234036035052,1826
Win10,21H2,Thunderbolt(TM) Controller - 9A21 (\_SB.PC00.TDM1),Fx Device,moderate,5,191.64954186046506,43
Win10,21H2,Killer(R) Wi-Fi 6E AX1675x 160MHz Wireless Network Adapter (210NGW) (\_SB.PC00.RP16.PXSX),Fx Device,low,1,29.858714285714285,7
Win10,20H2,Mobile 6th/7th Generation Intel(R) Processor Family I/O PCI Express Root Port #1 - 9D10 (\_SB.PCI0.RP01),Fx Device,high,1,5526.966037647058,425
Win10,21H2,Unregistered Device \_SB.PR03,Fx Device,high,7,1989.6079680851062,47
Win10,21H1,Intel(R) Management Engine Interface #1 (\_SB.PC00.HECI),Fx Device,high,1,3382.8080400000003,15
Win11,22H2,Unregistered Device \_SB.PCI0.RP04.PXSX,Fx Device,high,1,690.6468000000001,1
Win11,22H2,Mobile 6th/7th Generation Intel(R) Processor Family I/O PCI Express Root Port #6 - 9D15 (\_SB.PCI0.RP06),Fx Device,high,4,6177.809541768293,984
Win11,22H2,Mobile 6th/7th Generation Intel(R) Processor Family I/O PCI Express Root Port #5 - 9D14 (\_SB.PCI0.RP05),Fx Device,moderate,13,275.2167966666667,60
Win11,22H2,Mobile 6th/7th Generation Intel(R) Processor Family I/O PCI Express Root Port #1 - 9D10 (\_SB.PCI0.RP01),Fx Device,low,13,160.16426565717748,1651
Win10,20H2,Controller audio della tecnologia Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,low,3,20.88869464285715,112
Win10,20H2,Intel(R) Serial IO I2C Host Controller - 02E8 (\_SB.PCI0.I2C0),Fx Device,moderate,1,12.64174,5
Win10,20H2,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Fx Device,moderate,8,132.67809599999998,50
Win11,22H2,Technologie Intel® Smart Sound pour BUS (\_SB.PC00.HDAS),Fx Device,moderate,21,316.8420059999999,150
Win10,22H2,Intel(R) Smart Sound-teknologi lydkontroller (\_SB.PCI0.HDAS),Fx Device,high,4,4053.23230347826,230
Win10,22H2,Intel(R) Wireless-AC 9461 (\_SB.PCI0.CNVW),Fx Device,low,8,19.830965959217654,2403
Win11,22H2,Intel(R) PCI Express Root Port #10 - 51B1 (\_SB.PC00.RP10),Fx Device,high,3,2349.1734253038667,905
Win10,RS5,Intel(R) Ethernet Connection (6) I219-V (\_SB.PCI0.GLAN),Fx Device,low,1,59.63377931034483,29
Win11,22H2,Unregistered Device \_SB.PCI0.TXHC,Fx Device,high,17,10261.016345233647,1070
Win10,22H2,Intel(R) PCI Express Root Port #9 - 34B0 (\_SB.PCI0.RP09),Fx Device,high,6,5890.456488235294,51
Win11,22H2,Intel(R) Management Engine Interface  (\_SB.PCI0.HECI),Fx Device,low,15,28.07597528735632,174
Win11,22H2,Intel RST VMD Controller 9A0B (TGL) (\_SB.PC00.VMD0),Fx Device,low,7,91.43750408163267,196
Win10,21H2,controlador de áudio da tecnologia Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,moderate,8,208.06431063829783,47
Win11,21H2,Mobile Intel(R) Processor Family I/O PCI Express Root Port #6 - 9D15 (\_SB.PCI0.RP06),Fx Device,high,2,2988.162905263157,57
Win10,20H2,Standard NVM Express Controller (\_SB.PCI0.RP09.PXSX),Fx Device,high,4,427.72,4
Win11,22H2,Intel(R) PCI Express Root Port #9 - 43B0 (\_SB.PC00.RP09),Fx Device,moderate,10,279.2879,94
Win11,21H2,Realtek RTL8821CE 802.11ac PCIe Adapter (\_SB.PC00.RP09.PXSX),Fx Device,moderate,4,311.32235000000003,10
Win10,21H1,Intel(R) PCI Express Root Port #10 - A0B1 (\_SB.PC00.RP10),Fx Device,moderate,2,100.57857333333335,15
Win10,22H2,Intel(R) Smart Sound בקר שמע טכנולוגיית (\_SB.PCI0.HDAS),Fx Device,low,5,29.94148167770418,453
Win10,20H1,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP06.PXSX),Fx Device,low,2,26.01451794117648,340
Win10,20H1,Realtek High Definition Audio (HDAUDIO\FUNC_01&VEN_10EC&DEV_0294&SUBSYS_10431CD0&REV_1000\4&26d89b9b&0&0001),Fx Device,high,1,3253.1206930232556,43
Win10,20H1,Realtek High Definition Audio (HDAUDIO\FUNC_01&VEN_10EC&DEV_0294&SUBSYS_10431CD0&REV_1000\4&26d89b9b&0&0001),Fx Device,low,1,42.19552941176471,34
Win10,20H1,Audio Service,Activator,high,2,5681.743766666667,3
Win10,20H1,Unknown Client,Activator,moderate,1,527.6868000000001,1
Win10,20H1,Audio Service,Activator,low,3,69.91936000000001,5
Win10,20H1,Intel(R) Serial IO I2C Host Controller - 9D61 (\_SB.PCI0.I2C1),Fx Device,low,1,1.0261714285714285,7
Win10,20H1,Unregistered Device HDAUDIO\FUNC_01&VEN_10EC*,Fx Device,high,1,44901.77153333334,6
Win10,20H1,Unregistered Device \_PR.PR00,Fx Device,high,1,44901.77153333334,6
Win10,20H1,Connection Phase,PDC Phase,low,1,0.001,2
Win10,19H2,Marvell AVASTAR Wireless-AC Network Controller (\_SB.PCI0.RP04.PXSX),Fx Device,low,4,14.832973947895796,499
Win10,21H2,PCI Express Root Port (\_SB.PC00.RP09),Fx Device,low,7,11.191749021739128,920
Win10,21H2,PCI Express Root Port (\_SB.PC00.RP10),Fx Device,low,4,7.815760615384614,325
Win10,21H1,Thunderbolt(TM) Controller - 9A1D (\_SB.PC00.TDM1),Fx Device,moderate,3,389.49347647058823,17
Win11,22H2,Intel(R) PCI Express Root Port #3 - 9DBA (\_SB.PCI0.RP03),Fx Device,low,7,121.81167265415549,373
Win11,21H2,Intel(R) PCI Express Root Port #3 - 9DBA (\_SB.PCI0.RP03),Fx Device,low,5,66.082171484375,256
Win11,21H2,Intel(R) PCI Express Root Port #3 - 9DBA (\_SB.PCI0.RP03),Fx Device,high,3,2207.2317029411765,34
Win11,21H2,Controller audio della tecnologia Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,moderate,5,156.84154285714288,7
Win11,22H2,Intel(R) PCI Express Root Port #3 - 9DBA (\_SB.PCI0.RP03),Fx Device,high,7,1307.5511482352945,170
Win11,22H2,Intel(R) Iris(R) Xe GrUserIdMaskhics (\_SB.PC00.GFX0),Fx Device,low,1,11.21,2
Win10,20H2,Intel(R) 智慧型音效技術音訊控制器 (\_SB.PC00.HDAS),Fx Device,moderate,1,54.6645,1
Win11,21H2,PCI Express Root Port (\_SB.PCI0.PEG0),Fx Device,high,4,6448.662312658227,79
Win10,22H2,Intel(R) PCI Express Root Port #11 - 9DB2 (\_SB.PCI0.RP11),Fx Device,high,1,1163.7678999999998,1
Win11,22H2,Standard NVM Express Controller (\_SB.PCI0.ComputerNameMask13.PXSX),Fx Device,low,1,5.9091000000000005,1
Win11,21H2,Standard NVM Express Controller (\_SB.PCI0.ComputerMask13.PXSX),Fx Device,low,1,5.2219,1
Win10,19H2,Intel(R) Serial IO UART Host Controller - 34A8 (\_SB.PCI0.UA00),Fx Device,low,5,13.744029951690827,207
Win10,19H2,Intel(R) Iris(R) Plus Graphics (\_SB.PCI0.GFX0),Fx Device,high,2,3525.64305,2
Win10,19H2,WP OmaDmClient Client,Activator,low,10,924.5676418918919,74
Win10,20H2,PCI Express Root Port (\_SB.PC00.PEG1),Fx Device,low,2,8.0312625,16
Win11,22H2,Intel(R) Serial IO I2C Host Controller - 02E8 (\_SB.PCI0.I2C0),Fx Device,high,9,1410.0328351063833,94
Win11,21H2,Standard NVM Express Controller (\_SB.PCI0.RP13.PXSX),Fx Device,moderate,8,139.71115416666666,24
Win11,22H2,USB xHCI Compliant Host Controller (\_SB.PCI0.RP01.PXSX.EP02.TXHC),Fx Device,low,4,86.00356387096775,155
Win10,22H2,PCI Express Root Port (\_SB.PCI0.RP12),Fx Device,high,1,3704.3783100000005,60
Win10,21H2,PCI Express Root Port (\_SB.PCI0.RP08),Fx Device,high,1,3706.02865,2
Win10,21H2,PCI Express Root Port (\_SB.PCI0.RP12),Fx Device,high,1,2683.147933333333,3
Win10,19H1,Unregistered Device \_SB.PCI0.RP05.PXSX,Fx Device,high,2,16204.568323494574,1013
Win10,19H1,Shell Phase,PDC Phase,low,12,0.0051304347826086946,46
Win11,22H2,Unregistered Device \_SB.PC00.PEG0.PEGP,Fx Device,high,6,7254.097189952718,1692
Win11,22H2,Технология Intel(R) Smart Sound - аудиоконтроллер (\_SB.PC00.HDAS),Fx Device,low,25,50.70292260726071,606
Win10,21H2,Intel(R) 智慧型音效技術音訊控制器 (\_SB.PC00.HDAS),Fx Device,moderate,1,157.27952857142856,7
Win10,21H2,Intel(R) PCI Express Root Port #7 - 43BE (\_SB.PC00.RP07),Fx Device,high,8,363.5603490099011,202
Win11,21H2,Intel®‎ Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,low,4,8.988170175438599,114
Win10,19H1,WNS,Activator,high,13,2449.382543695014,341
Win10,19H1,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP01.PXSX),Fx Device,moderate,1,536.8713,1
Win10,22H2,Intel(R) Wireless-AC 9560 160MHz (\_SB.PC00.CNVW),Fx Device,high,11,10535.321936363638,308
Win10,21H2,Mobile 6th/7th Generation Intel(R) Processor Family I/O PCI Express Root Port #9 - 9D18 (\_SB.PCI0.RP09),Fx Device,low,5,26.34059756097561,123
Win10,20H2,英特尔® 智音技术总线 (\_SB.PC00.HDAS),Fx Device,moderate,2,108.84538888888888,9
Win10,20H2,Standard NVM Express Controller (\_SB.PC00.PEG0.PEGP),Fx Device,low,13,21.64634844587352,933
Win10,RS5,Intel® Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,low,5,32.54487391304348,46
Win10,RS5,Intel® Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,high,3,10070.627671428572,7
Win10,21H2,Intel(R) Ethernet Connection (11) I219-LM (\_SB.PCI0.GLAN),Fx Device,moderate,5,251.46185900000003,100
Win11,22H2,Standard NVM Express Controller (\_SB.PCI0.RP05.PXSX),Fx Device,high,8,262.7656035714286,28
Win11,22H2,Intel(R) Dual Band Wireless-AC 3165 (\_SB.PCI0.RP04.PXSX),Fx Device,moderate,1,68.7169,2
Win10,22H2,Intel(R) PCI Express Root Port #7 - 51BE (\_SB.PC00.RP07),Fx Device,high,2,2322.6805813559326,59
Win10,RS5,Unregistered Device \_SB.PC00.I2C0,Fx Device,high,3,7159.737036034249,1518
Win10,RS5,Device not registered,PEP Pre-Veto,moderate,4,98.10905,18
Win10,RS5,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Fx Device,moderate,10,330.08628333333337,24
Win10,RS5,PCI Express Root Port (\_SB.PC00.TRP0),Fx Device,moderate,9,1644.5346147058829,204
Win10,RS5,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Fx Device,low,24,59.5567480164159,1462
Win10,RS5,Thunderbolt(TM) Controller - 9A1B (\_SB.PC00.TDM0),Fx Device,low,13,51.62121102362207,508
Win10,RS5,Thunderbolt(TM) Controller - 9A1B (\_SB.PC00.TDM0),Fx Device,high,8,3138.2598824858756,177
Win11,21H2,PCI Express Root Port (\_SB.PC00.TRP2),Fx Device,high,4,466.2402584269663,89
Win11,21H2,PCI Express Root Port (\_SB.PC00.TRP2),Fx Device,low,1,52.441700000000004,7
Win10,21H2,Realtek High Definition Audio (HDAUDIO\FUNC_01&VEN_10EC&DEV_0294&SUBSYS_10431C20&REV_1000\4&386903f0&0&0001),Fx Device,low,2,76.34152125603865,207
Win10,22H2,Mobile 6th/7th Generation Intel(R) Processor Family I/O PCI Express Root Port #9 - 9D18 (\_SB.PCI0.RP09),Fx Device,high,4,606.5469327586205,406
Win10,21H1,Intel(R) Smart Sound Technologie-audiocontroller (\_SB.PCI0.HDAS),Fx Device,low,3,34.196375999999994,100
Win10,21H2,Intel(R) Wireless-AC 9461 (\_SB.PCI0.CNVW),Fx Device,low,7,14.75267766705746,1706
Win10,22H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP06.PXSX),Fx Device,high,5,240.36170434782608,23
Win11,21H2,Mobile Intel(R) Processor Family I/O PCI Express Root Port #1 - 9D10 (\_SB.PCI0.RP01),Fx Device,high,3,1409.8704180790962,177
Win10,RS5,Marvell AVASTAR Wireless-AC Network Controller (\_SB.PCI0.RP09.PXSX),Fx Device,low,1,78.50376332046335,259
Win10,RS5,Standard NVM Express Controller (\_SB.PCI0.RP07.PXSX),Fx Device,moderate,1,43.6235,1
Win10,22H2,Unregistered Device \_SB.PCI0.RP11,Fx Device,high,1,1041.1554,1
Win10,20H2,Setting Sync Client,Activator,low,2,17.214750000000002,2
Win11,21H2,Intel(R) TypeC PCIE - 9A23 (\_SB.PC00.TRP0),Fx Device,moderate,7,577.893293548387,31
Win11,22H2,Qualcomm Atheros QCA61x4A Wireless Network Adapter (\_SB.PCI0.RP05.PXSX),Fx Device,high,7,3073.516671428571,112
Win11,21H2,Intel(R) TypeC PCIE - 9A27 (\_SB.PC00.TRP2),Fx Device,high,2,115.4805,5
Win11,21H2,Intel(R) TypeC PCIE - 9A27 (\_SB.PC00.TRP2),Fx Device,low,1,33.0437,2
Win11,21H2,NVIDIA Quadro P1000 (\_SB.PCI0.PEG0.PEGP),Fx Device,low,1,21.400020000000005,5
Win10,21H2,NVIDIA GeForce GTX 1050 Ti with Max-Q Design (\_SB.PCI0.PEG0.PEGP),Fx Device,moderate,2,193.84156000000002,5
Win10,22H2,Intel(R) PCI Express Root Port #7 - 51BE (\_SB.PC00.RP07),Fx Device,low,6,33.435697647058824,85
Win10,22H2,Intel(R) PCI Express Root Port #8 - 51BF (\_SB.PC00.RP08),Fx Device,low,4,31.15554125,80
Win10,22H2,Intel(R) PEG62 - 463D (\_SB.PC00.PEG2),Fx Device,moderate,5,321.4722234567901,81
Win10,21H2,Intel(R) PCI Express Root Port #8 - 51BF (\_SB.PC00.RP08),Fx Device,low,9,20.215082191780823,73
Win10,RS5,Marvell AVASTAR Wireless-AC Network Controller (\_SB.PCI0.RP09.PXSX),Fx Device,high,1,96.3972,1
Win10,RS5,Unknown Client,Activator,low,1,873.9087,1
Win10,RS5,Unknown Client,Activator,high,1,2241.41235,10
Win10,22H2,Intel® Smart Sound -teknologian väylä (\_SB.PC00.HDAS),Fx Device,low,3,6.139866666666667,15
Win10,20H2,Intel(R) Ethernet Connection (14) I219-LM (\_SB.PC00.GLAN),Fx Device,low,3,47.541284615384626,13
Win10,20H2,Intel(R) PCI Express Root Port #2 - 43B9 (\_SB.PC00.RP02),Fx Device,low,1,12.922120000000001,5
Win10,20H2,Intel(R) PCI Express Root Port #2 - 43B9 (\_SB.PC00.RP02),Fx Device,high,1,14.030899999999999,1
Win10,20H2,Unregistered Device \_SB.PCI0.GLAN,Fx Device,high,2,2545.5285058229374,1683
Win10,21H2,Marvell AVASTAR Wireless-AC Network Controller (\_SB.PCI0.RP04.PXSX),Fx Device,moderate,8,139.13646363636366,33
Win10,22H2,Intel(R) 智慧型音效技術音訊控制器 (\_SB.PCI0.HDAS),Fx Device,low,27,56.51489370942469,4467
Win10,21H2,Intel(R) 智慧型音效技術音訊控制器 (\_SB.PCI0.HDAS),Fx Device,low,18,31.991033825944175,609
Win11,21H2,Connection Phase,PDC Phase,moderate,4,229.542375,8
Win11,22H2,Intel(R) PCIe Controller (x8) - 1905 (\_SB.PCI0.PEG1),Fx Device,moderate,2,521.3868666666667,3
Win10,19H2,Marvell AVASTAR Wireless-AC Network Controller (\_SB.PCI0.RP09.PXSX),Fx Device,low,1,21.06017734693878,980
Win10,19H2,Setting Sync Client,Activator,low,4,24.043629032258067,31
Win10,19H2,Intel(R) Serial IO UART Host Controller - 9D27 (\_SB.PCI0.UA00),Fx Device,moderate,2,144.59645,2
Win10,21H2,Intel® Smart Sound technológia BUSZ (\_SB.PC00.HDAS),Fx Device,low,3,6.04094318181818,176
Win10,RS4,CPU C0 Time,Processor,low,4,120.66077406542063,428
Win10,RS4,Device not registered,PEP Pre-Veto,high,3,7668.798938749996,400
Win10,RS4,No CS Phase,PDC Phase,low,4,905.4552102102101,333
Win10,RS4,Maintenance Phase,PDC Phase,low,3,371.58487096774195,31
Win10,RS4,WNS,Activator,high,1,163.22795000000002,2
Win10,RS4,Low Power Phase,PDC Phase,low,3,6.027866666666666,120
Win10,RS4,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Fx Device,low,1,6.2071499999999995,12
Win10,RS4,WNS,Activator,low,2,101.40444285714285,14
Win10,RS4,DHCP,Activator,low,3,128.75615172413794,29
Win10,RS4,DAM Phase,PDC Phase,low,2,62.133333333333326,6
Win10,RS4,Windows Error Reporting,Activator,moderate,1,43.5599,1
Win10,RS4,DHCP,Activator,high,1,245.8617,2
Win10,RS4,DAM Phase,PDC Phase,high,3,1215.894375,8
Win10,RS4,NCSI,Activator,low,3,102.63449166666668,12
Win10,RS4,WP Location Client,Activator,low,2,9.651033333333332,3
Win10,RS4,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PC00.CNVW),Fx Device,moderate,1,93.0312,1
Win10,RS4,BI,Activator,moderate,3,1725.7329210526314,19
Win10,RS4,Device not registered,PEP Pre-Veto,low,2,78.096225,8
Win10,22H2,Intel(R) Ethernet Connection (7) I219-V (\_SB.PCI0.GLAN),Fx Device,low,4,61.20075090909091,110
Win11,21H2,Intel(R) TypeC PCIE - 9A25 (\_SB.PC00.TRP1),Fx Device,moderate,1,179.71820000000002,1
Win10,21H2,Zvukový řadič technologie Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,high,3,4467.945981311473,305
Win10,21H2,Intel(R) Smart Sound-teknologi lydkontroller (\_SB.PCI0.HDAS),Fx Device,high,2,19475.00978,5
Win10,20H1,Intel(R) PCI Express Root Port #17 - A340 (\_SB.PCI0.RP17),Fx Device,high,2,1516.0271608247422,97
Win10,20H1,Intel(R) PCI Express Root Port #17 - A340 (\_SB.PCI0.RP17),Fx Device,low,1,35.510533333333335,6
Win10,20H1,Intel(R) Xeon(R) E3 - 1200/1500 v5/6th Gen Intel(R) Core(TM) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,moderate,1,244.1357,1
Win10,20H1,Zvukový radič Intel(R) Smart Sound Technology (\_SB.PCI0.HDAS),Fx Device,high,1,731.9789000000001,1
Win10,20H1,Intel(R) UHD Graphics 630 (\_SB.PCI0.GFX0),Fx Device,low,4,80.47843567251468,171
Win10,20H1,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PCI0.RP15.PXSX),Fx Device,moderate,1,286.17409999999995,1
Win11,21H2,Intel(R) PCI Express Root Port #16 - A337 (\_SB.PCI0.RP16),Fx Device,low,1,38.85806,5
Win10,22H2,Intel(R) Imaging Signal Processor (\_SB.PC00.IPU0),Fx Device,moderate,7,493.54745925925926,27
Win10,20H2,WWAN Dormancy,Activator,low,5,41.65147285714286,140
Win11,22H2,Zvukový radič Intel(R) Smart Sound Technology (\_SB.PC00.HDAS),Fx Device,low,2,88.94495208333332,144
Win10,21H2,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PCI0.RP03.PXSX),Fx Device,moderate,4,121.6359235294118,17
Win10,21H2,Intel SD Host Controller (\_SB.PCI0.PEMC),Fx Device,moderate,1,91.7776,1
Win10,19H2,Find My Device,Activator,high,1,348.4101,1
Win11,21H2,PCI Express Root Port (\_SB.PC00.RP14),Fx Device,moderate,1,41.732800000000005,1
Win11,22H2,Intel(R) Serial IO I2C Host Controller - 34E9 (\_SB.PCI0.I2C1),Fx Device,low,13,147.88339970631426,681
Win10,20H2,Unregistered Device \_SB.PCI0.TXHC,Fx Device,high,2,8099.928422413795,232
Win10,20H2,Intel(R) Wireless-AC 9560 (\_SB.PCI0.CNVW),Fx Device,moderate,3,135.89905,8
Win11,22H2,Intel(R) PCI Express Root Port #2 - 43B9 (\_SB.PC00.RP02),Fx Device,low,6,147.84921060606064,132
Win10,20H2,UserIdMaskNS,Activator,loUserIdMask,1,29.146514285714282,63
Win10,20H2,UserIdMaskP Location Client,Activator,loUserIdMask,1,16.199379999999998,35
Win10,20H2,BI,Activator,loUserIdMask,1,104.78090666666668,15
Win10,20H2,Lock Screen,Activator,loUserIdMask,1,13.28655,4
Win10,20H2,英特尔(R)智音技术音频控制器 (\_SB.PCI0.HDAS),Fx Device,loUserIdMask,1,58.760389473684214,19
Win10,20H2,UserIdMaskU,Activator,high,1,2452.4559499999996,6
Win11,22H2,PCI Express Root Port (\_SB.PC00.PEG2),Fx Device,low,1,19.7925,1
Win10,21H2,PCI Express Root Port (\_SB.PC00.PEG2),Fx Device,moderate,2,241.54149025710416,739
Win10,21H2,Intel® Smart Sound Teknolojisi Veriyolu (\_SB.PC00.HDAS),Fx Device,moderate,3,520.6351,3
Win11,21H2,Qualcomm Atheros QCA61x4A Wireless Network Adapter (\_SB.PCI0.RP05.PXSX),Fx Device,low,5,51.4510510948905,137
Win10,21H1,Intel RST VMD Controller 9A0B (TGL) (\_SB.PC00.VMD0),Fx Device,moderate,1,224.4332764705882,34
Win10,21H1,Технология Intel(R) Smart Sound - аудиоконтроллер (\_SB.PC00.HDAS),Fx Device,high,1,1272.268776923077,39
Win10,22H2,Standard NVM Express Controller (\_SB.PCI0.RP17.PXSX),Fx Device,moderate,1,368.12860000000006,10
Win10,21H2,Standard NVM Express Controller (\_SB.PCI0.RP17.PXSX),Fx Device,moderate,1,355.1044714285715,35
Win10,20H2,Intel® Smart Sound Technologie BUS (\_SB.PC00.HDAS),Fx Device,low,2,8.7836323943662,71
Win10,21H2,Mobile Intel(R) Processor Family I/O PCI Express Root Port #4 - 9D13 (\_SB.PCI0.RP04),Fx Device,high,3,670.8675454545454,11
Win10,22H2,Intel(R) Smart Sound technológia hangvezérlő (\_SB.PC00.HDAS),Fx Device,high,2,8503.94055,4
Win10,21H1,Intel(R) Serial IO I2C Host Controller - A0E9 (\_SB.PC00.I2C1),Fx Device,moderate,1,210.42937999999998,5
Win10,22H2,Barramento da Tecnologia Intel® Smart Sound (\_SB.PC00.HDAS),Fx Device,high,7,1658.0730290697675,86
Win11,22H2,Intel(R) Ethernet Connection (14) I219-LM (\_SB.PC00.GLAN),Fx Device,moderate,5,687.2442973684208,190
Win11,22H2,Intel(R) PCI Express Root Port #3 - 43BA (\_SB.PC00.RP03),Fx Device,low,7,254.45739698275867,232
Win11,22H2,Intel(R) TypeC PCIE - 9A2D (\_SB.PC00.TRP1),Fx Device,low,2,404.512120652174,92
Win11,22H2,Unregistered Device \_SB.PC00.RP08.PXSX,Fx Device,high,1,15149.989237037036,54
Win10,21H2,Intel(R) PCI Express Root Port #6 - 06BD (\_SB.PCI0.RP06),Fx Device,high,1,2543.6174207446807,188
Win10,22H2,USB Root Hub (USB 3.0) (\_SB.PCI0.XHC.RHUB),Fx Device,moderate,1,216.76831249999998,8
Win10,20H2,Unregistered Device \_SB.PC00.CNVW,Fx Device,high,3,3013.7837625,8
Win10,20H2,Unregistered Device \_SB.PC00.HDAS,Fx Device,high,2,3559.3151333333335,6
Win10,20H2,Unregistered Device \_SB.PC00.XHCI,Fx Device,high,1,11284.8837,4
Win10,20H2,Unregistered Device \_SB.PR00,Fx Device,high,2,9748.61808,5
Win10,20H2,Unregistered Device \_SB.PC00.I2C1,Fx Device,high,1,2776.78565,2
Win10,22H2,Mobile Intel(R) Processor Family I/O PCI Express Root Port #4 - 9D13 (\_SB.PCI0.RP04),Fx Device,high,3,155.54126666666664,3
Win10,21H2,Intel(R) Serial IO I2C Host Controller - 9D60 (\_SB.PCI0.I2C0),Fx Device,low,4,39.988552941176465,34
Win11,21H2,Thunderbolt(TM) Controller - 9A21 (\_SB.PC00.TDM1),Fx Device,high,2,8354.140360000001,5
Win10,21H2,Unregistered Device \_SB.PCI0.RP09.PXSX,Fx Device,high,8,4695.7934814558075,577
Win10,21H1,Intel(R) Serial IO I2C Host Controller - 06E8 (\_SB.PCI0.I2C0),Fx Device,high,1,822.6727,3
Win11,21H2,Intel(R) PCI Express Root Port #6 - A0BD (\_SB.PC00.RP06),Fx Device,moderate,7,214.58528275862068,29
Win10,21H2,Intel(R) PCI Express Root Port #5 - A33C (\_SB.PCI0.RP05),Fx Device,moderate,5,197.89316250000005,64
Win11,21H2,Intel(R) PCI Express Root Port #17 - A340 (\_SB.PCI0.RP17),Fx Device,low,17,220.14693333333344,276
Win11,21H2,Intel(R) Xeon(R) E3 - 1200/1500 v5/6th Gen Intel(R) Core(TM) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,high,10,3960.598000598803,167
Win11,21H2,Intel(R) PCI Express Root Port #17 - A340 (\_SB.PCI0.RP17),Fx Device,high,9,1964.047296654275,269
Win11,21H2,Realtek High Definition Audio (HDAUDIO\FUNC_01&VEN_10EC&DEV_0294&SUBSYS_10431CD0&REV_1000\4&26d89b9b&0&0001),Fx Device,low,2,11.547546153846152,13
Win11,22H2,Unregistered Device \_SB.PR03,Fx Device,high,1,2582.577375,4
Win11,22H2,Unregistered Device \_SB.PR04,Fx Device,high,1,2582.577375,4
Win11,22H2,Unregistered Device \_SB.PR05,Fx Device,high,1,2582.577375,4
Win11,22H2,Unregistered Device \_SB.PR09,Fx Device,high,1,2582.577375,4
Win11,22H2,Unregistered Device \_SB.PR10,Fx Device,high,1,2582.577375,4
Win10,20H2,Intel(R) PCI Express Root Port #8 - A0BF (\_SB.PC00.RP08),Fx Device,high,6,513.9234727272731,506
Win11,21H2,Intel(R) PCI Express Root Port #1 - 06B8 (\_SB.PCI0.RP01),Fx Device,high,9,2308.7967358208953,67
Win11,22H2,Intel(R) PCI Express Root Port #14 - 02B5 (\_SB.PCI0.RP14),Fx Device,moderate,16,682.7024979381443,194
Win11,21H2,Unregistered Device \_SB.PCI0.TXHC,Fx Device,high,7,8496.800990909085,253
Win11,22H2,Intel(R) PCI Express Root Port #7 - 7ABE (\_SB.PC00.RP07),Fx Device,low,2,124.0492776315789,152
Win11,22H2,Intel(R) PCI Express Root Port #7 - 7ABE (\_SB.PC00.RP07),Fx Device,high,3,1328.694308474576,59
Win11,21H2,英特尔(R)智音技术音频控制器 (\_SB.PCI0.HDAS),Fx Device,moderate,4,171.35550000000003,23
Win11,21H2,Intel(R) Wireless-AC 9462 (\_SB.PCI0.CNVW),Fx Device,high,6,2939.3662837837837,37
Win11,21H2,Intel(R) Serial IO I2C Host Controller - 7ACC (\_SB.PC00.I2C0),Fx Device,low,1,11.1605,1
Win11,21H2,PCI Express Root Port (\_SB.PC00.RP07),Fx Device,moderate,1,175.3784,2
